"Animat","Day","Location x:","Location y:","Teacher"
"3","24","10","16","true"
"4","24","8","12","true"
"5","24","10","10","true"
"6","24","17","13","true"
"7","24","13","11","true"
"8","24","15","13","true"
"9","24","8","14","true"
"10","24","9","9","true"
"11","24","14","12","true"
"12","24","9","13","true"
"13","24","11","15","true"
"14","24","11","13","true"
"15","24","13","11","true"
"16","24","10","12","true"
"17","24","8","10","true"
"18","24","17","11","true"
"19","24","14","12","true"
"20","24","3","15","true"
"21","24","5","7","true"
"22","24","4","10","true"
"23","24","7","9","true"
"24","24","12","12","true"
"25","24","10","10","true"
"26","24","9","11","true"
"27","24","8","14","true"
"28","24","7","11","true"
"29","24","10","14","true"
"30","24","11","7","true"
"31","24","17","11","true"
"32","24","18","12","true"
"33","24","11","11","true"
"34","24","11","13","true"
"35","24","9","9","true"
"36","24","5","11","true"
"37","24","10","12","true"
"38","24","11","13","true"
"39","24","16","10","true"
"40","24","14","12","true"
"41","24","10","10","true"
"42","24","7","13","true"
"43","24","15","9","true"
"44","24","2","12","true"
"45","24","6","12","true"
"46","24","5","17","true"
"47","24","10","14","true"
"48","24","14","10","true"
"49","24","19","11","true"
"50","24","11","13","true"
"51","24","10","10","true"
"52","24","13","13","true"
"53","24","10","10","true"
"54","24","21","13","true"
"55","24","16","10","true"
"56","24","10","14","true"
"57","24","10","14","true"
"58","24","8","8","true"
"59","24","13","13","true"
"60","24","13","11","true"
"61","24","12","8","true"
"62","24","7","13","true"
"63","24","13","13","true"
"64","24","11","11","true"
"65","24","14","12","true"
"66","24","9","9","true"
"67","24","4","14","true"
"68","24","20","14","true"
"69","24","13","13","true"
"70","24","13","9","true"
"71","24","13","11","true"
"72","24","17","13","true"
"73","24","6","14","true"
"74","24","9","13","true"
"75","24","11","11","true"
"76","24","12","12","true"
"77","24","9","11","true"
"78","24","14","16","true"
"79","24","7","11","true"
"80","24","6","12","true"
"81","24","11","11","true"
"82","24","7","7","true"
"83","24","7","15","true"
"84","24","10","18","true"
"85","24","2","12","true"
"86","24","7","11","true"
"87","24","10","12","true"
"88","24","5","13","true"
"89","24","12","10","true"
"90","24","8","12","true"
"91","24","15","11","true"
"92","24","10","10","true"
"93","24","8","16","true"
"94","24","3","13","true"
"95","24","9","9","true"
"96","24","10","16","true"
"97","24","11","13","true"
"98","24","9","9","true"
"99","24","15","17","true"
"100","24","11","11","true"
"0","25","11","12","true"
"1","25","12","7","true"
"2","25","10","11","true"
"3","25","11","16","true"
"4","25","8","11","true"
"5","25","9","10","true"
"6","25","17","12","true"
"7","25","14","11","true"
"8","25","16","13","true"
"9","25","9","14","true"
"10","25","9","8","true"
"11","25","13","12","true"
"12","25","9","12","true"
"13","25","12","15","true"
"14","25","12","13","true"
"15","25","14","11","true"
"16","25","10","11","true"
"17","25","7","10","true"
"18","25","17","10","true"
"19","25","15","12","true"
"20","25","2","15","true"
"21","25","6","7","true"
"22","25","5","10","true"
"23","25","7","8","true"
"24","25","11","12","true"
"25","25","10","9","true"
"26","25","10","11","true"
"27","25","7","14","true"
"28","25","6","11","true"
"29","25","9","14","true"
"30","25","10","7","true"
"31","25","16","11","true"
"32","25","18","11","true"
"33","25","12","11","true"
"34","25","11","12","true"
"35","25","9","8","true"
"36","25","5","10","true"
"37","25","9","12","true"
"38","25","12","13","true"
"39","25","16","9","true"
"40","25","13","12","true"
"41","25","10","9","true"
"42","25","6","13","true"
"43","25","16","9","true"
"44","25","3","12","true"
"45","25","6","11","true"
"46","25","5","16","true"
"47","25","9","14","true"
"48","25","15","10","true"
"49","25","19","10","true"
"50","25","10","13","true"
"51","25","11","10","true"
"52","25","13","12","true"
"53","25","10","9","true"
"54","25","22","13","true"
"55","25","17","10","true"
"56","25","11","14","true"
"57","25","10","13","true"
"58","25","9","8","true"
"59","25","13","12","true"
"60","25","13","10","true"
"61","25","13","8","true"
"62","25","7","12","true"
"63","25","12","13","true"
"64","25","10","11","true"
"65","25","15","12","true"
"66","25","8","9","true"
"67","25","5","14","true"
"68","25","20","13","true"
"69","25","13","12","true"
"70","25","14","9","true"
"71","25","14","11","true"
"72","25","17","12","true"
"73","25","5","14","true"
"74","25","9","12","true"
"75","25","11","10","true"
"76","25","11","12","true"
"77","25","8","11","true"
"78","25","14","15","true"
"79","25","7","10","true"
"80","25","6","11","true"
"81","25","12","11","true"
"82","25","8","7","true"
"83","25","6","15","true"
"84","25","11","18","true"
"85","25","3","12","true"
"86","25","7","10","true"
"87","25","11","12","true"
"88","25","4","13","true"
"89","25","11","10","true"
"90","25","9","12","true"
"91","25","15","10","true"
"92","25","10","9","true"
"93","25","7","16","true"
"94","25","3","12","true"
"95","25","8","9","true"
"96","25","11","16","true"
"97","25","12","13","true"
"98","25","9","8","true"
"99","25","16","17","true"
"100","25","11","10","true"
"0","26","12","12","true"
"1","26","12","6","true"
"2","26","9","11","true"
"3","26","12","16","true"
"4","26","8","10","true"
"5","26","8","10","true"
"6","26","18","12","true"
"7","26","15","11","true"
"8","26","16","12","true"
"9","26","9","13","true"
"10","26","8","8","true"
"11","26","13","11","true"
"12","26","8","12","true"
"13","26","12","14","true"
"14","26","12","12","true"
"15","26","13","11","true"
"16","26","9","11","true"
"17","26","7","9","true"
"18","26","17","9","true"
"19","26","16","12","true"
"20","26","3","15","true"
"21","26","6","6","true"
"22","26","6","10","true"
"23","26","8","8","true"
"24","26","12","12","true"
"25","26","10","8","true"
"26","26","9","11","true"
"27","26","6","14","true"
"28","26","6","10","true"
"29","26","9","13","true"
"30","26","9","7","true"
"31","26","17","11","true"
"32","26","18","10","true"
"33","26","11","11","true"
"34","26","11","11","true"
"35","26","8","8","true"
"36","26","6","10","true"
"37","26","10","12","true"
"38","26","13","13","true"
"39","26","16","8","true"
"40","26","14","12","true"
"41","26","10","8","true"
"42","26","7","13","true"
"43","26","15","9","true"
"44","26","4","12","true"
"45","26","7","11","true"
"46","26","4","16","true"
"47","26","8","14","true"
"48","26","16","10","true"
"49","26","20","10","true"
"50","26","11","13","true"
"51","26","11","9","true"
"52","26","12","12","true"
"53","26","10","8","true"
"54","26","23","13","true"
"55","26","18","10","true"
"56","26","10","14","true"
"57","26","10","12","true"
"58","26","10","8","true"
"59","26","14","12","true"
"60","26","14","10","true"
"61","26","13","7","true"
"62","26","8","12","true"
"63","26","11","13","true"
"64","26","9","11","true"
"65","26","15","11","true"
"66","26","9","9","true"
"67","26","6","14","true"
"68","26","21","13","true"
"69","26","14","12","true"
"70","26","15","9","true"
"71","26","15","11","true"
"72","26","17","11","true"
"73","26","5","13","true"
"74","26","9","11","true"
"75","26","11","9","true"
"76","26","12","12","true"
"77","26","9","11","true"
"78","26","13","15","true"
"79","26","6","10","true"
"80","26","6","10","true"
"81","26","11","11","true"
"82","26","7","7","true"
"83","26","7","15","true"
"84","26","11","17","true"
"85","26","2","12","true"
"86","26","7","9","true"
"87","26","10","12","true"
"88","26","5","13","true"
"89","26","10","10","true"
"90","26","10","12","true"
"91","26","15","9","true"
"92","26","11","9","true"
"93","26","6","16","true"
"94","26","2","12","true"
"95","26","7","9","true"
"96","26","12","16","true"
"97","26","13","13","true"
"98","26","9","7","true"
"99","26","16","16","true"
"100","26","11","9","true"
"0","27","13","12","true"
"1","27","11","6","true"
"2","27","10","11","true"
"3","27","11","16","true"
"4","27","7","10","true"
"5","27","7","10","true"
"6","27","17","12","true"
"7","27","14","11","true"
"8","27","16","11","true"
"9","27","9","12","true"
"10","27","9","8","true"
"11","27","12","11","true"
"12","27","7","12","true"
"13","27","12","13","true"
"14","27","11","12","true"
"15","27","13","10","true"
"16","27","9","10","true"
"17","27","6","9","true"
"18","27","17","8","true"
"19","27","16","11","true"
"20","27","3","14","true"
"21","27","7","6","true"
"22","27","7","10","true"
"23","27","9","8","true"
"24","27","12","11","true"
"25","27","9","8","true"
"26","27","8","11","true"
"27","27","7","14","true"
"28","27","7","10","true"
"29","27","8","13","true"
"30","27","8","7","true"
"31","27","16","11","true"
"32","27","17","10","true"
"33","27","11","10","true"
"34","27","11","10","true"
"35","27","9","8","true"
"36","27","7","10","true"
"37","27","11","12","true"
"38","27","12","13","true"
"39","27","15","8","true"
"40","27","14","11","true"
"41","27","9","8","true"
"42","27","7","12","true"
"43","27","14","9","true"
"44","27","3","12","true"
"45","27","7","10","true"
"46","27","3","16","true"
"47","27","7","14","true"
"48","27","15","10","true"
"49","27","20","9","true"
"50","27","10","13","true"
"51","27","10","9","true"
"52","27","12","11","true"
"53","27","10","7","true"
"54","27","23","12","true"
"55","27","17","10","true"
"56","27","9","14","true"
"57","27","10","11","true"
"58","27","10","7","true"
"59","27","15","12","true"
"60","27","14","9","true"
"61","27","14","7","true"
"62","27","8","11","true"
"63","27","12","13","true"
"64","27","8","11","true"
"65","27","15","10","true"
"66","27","8","9","true"
"67","27","7","14","true"
"68","27","21","12","true"
"69","27","14","11","true"
"70","27","14","9","true"
"71","27","16","11","true"
"72","27","16","11","true"
"73","27","4","13","true"
"74","27","8","11","true"
"75","27","11","8","true"
"76","27","12","11","true"
"77","27","8","11","true"
"78","27","13","14","true"
"79","27","6","9","true"
"80","27","7","10","true"
"81","27","12","11","true"
"82","27","6","7","true"
"83","27","7","14","true"
"84","27","11","16","true"
"85","27","1","12","true"
"86","27","6","9","true"
"87","27","9","12","true"
"88","27","5","12","true"
"89","27","9","10","true"
"90","27","11","12","true"
"91","27","15","8","true"
"92","27","11","8","true"
"93","27","5","16","true"
"94","27","3","12","true"
"95","27","7","8","true"
"96","27","13","16","true"
"97","27","12","13","true"
"98","27","9","6","true"
"99","27","15","16","true"
"100","27","12","9","true"
"0","28","14","12","true"
"1","28","11","5","true"
"2","28","11","11","true"
"3","28","12","16","true"
"4","28","7","9","true"
"5","28","6","10","true"
"6","28","18","12","true"
"7","28","13","11","true"
"8","28","17","11","true"
"9","28","10","12","true"
"10","28","8","8","true"
"11","28","13","11","true"
"12","28","6","12","true"
"13","28","12","12","true"
"14","28","10","12","true"
"15","28","12","10","true"
"16","28","10","10","true"
"17","28","7","9","true"
"18","28","17","7","true"
"19","28","17","11","true"
"20","28","4","14","true"
"21","28","8","6","true"
"22","28","8","10","true"
"23","28","8","8","true"
"24","28","13","11","true"
"25","28","8","8","true"
"26","28","7","11","true"
"27","28","8","14","true"
"28","28","6","10","true"
"29","28","7","13","true"
"30","28","7","7","true"
"31","28","16","10","true"
"32","28","18","10","true"
"33","28","11","9","true"
"34","28","12","10","true"
"35","28","10","8","true"
"36","28","7","9","true"
"37","28","10","12","true"
"38","28","11","13","true"
"39","28","15","7","true"
"40","28","13","11","true"
"41","28","8","8","true"
"42","28","7","11","true"
"43","28","14","8","true"
"44","28","2","12","true"
"45","28","6","10","true"
"46","28","4","16","true"
"47","28","6","14","true"
"48","28","15","9","true"
"49","28","20","8","true"
"50","28","9","13","true"
"51","28","10","8","true"
"52","28","11","11","true"
"53","28","9","7","true"
"54","28","24","12","true"
"55","28","16","10","true"
"56","28","9","13","true"
"57","28","9","11","true"
"58","28","10","6","true"
"59","28","15","11","true"
"60","28","15","9","true"
"61","28","15","7","true"
"62","28","9","11","true"
"63","28","11","13","true"
"64","28","7","11","true"
"65","28","15","9","true"
"66","28","7","9","true"
"67","28","6","14","true"
"68","28","20","12","true"
"69","28","15","11","true"
"70","28","14","8","true"
"71","28","16","10","true"
"72","28","16","10","true"
"73","28","3","13","true"
"74","28","9","11","true"
"75","28","10","8","true"
"76","28","12","10","true"
"77","28","8","10","true"
"78","28","12","14","true"
"79","28","7","9","true"
"80","28","8","10","true"
"81","28","13","11","true"
"82","28","6","6","true"
"83","28","6","14","true"
"84","28","12","16","true"
"85","28","1","11","true"
"86","28","5","9","true"
"87","28","8","12","true"
"88","28","4","12","true"
"89","28","10","10","true"
"90","28","11","11","true"
"91","28","16","8","true"
"92","28","12","8","true"
"93","28","5","15","true"
"94","28","4","12","true"
"95","28","6","8","true"
"96","28","13","15","true"
"97","28","13","13","true"
"98","28","8","6","true"
"99","28","15","15","true"
"100","28","13","9","true"
"0","29","15","12","true"
"1","29","11","4","true"
"2","29","12","11","true"
"3","29","11","16","true"
"4","29","6","9","true"
"5","29","6","9","true"
"6","29","17","12","true"
"7","29","13","10","true"
"8","29","18","11","true"
"9","29","10","11","true"
"10","29","9","8","true"
"11","29","14","11","true"
"12","29","7","12","true"
"13","29","11","12","true"
"14","29","9","12","true"
"15","29","11","10","true"
"16","29","11","10","true"
"17","29","8","9","true"
"18","29","18","7","true"
"19","29","17","10","true"
"20","29","5","14","true"
"21","29","9","6","true"
"22","29","8","9","true"
"23","29","9","8","true"
"24","29","12","11","true"
"25","29","9","8","true"
"26","29","7","10","true"
"27","29","9","14","true"
"28","29","7","10","true"
"29","29","6","13","true"
"30","29","6","7","true"
"31","29","17","10","true"
"32","29","18","9","true"
"33","29","11","8","true"
"34","29","13","10","true"
"35","29","11","8","true"
"36","29","8","9","true"
"37","29","11","12","true"
"38","29","10","13","true"
"39","29","14","7","true"
"40","29","13","10","true"
"41","29","9","8","true"
"42","29","7","10","true"
"43","29","15","8","true"
"44","29","1","12","true"
"45","29","6","9","true"
"46","29","4","15","true"
"47","29","6","13","true"
"48","29","15","8","true"
"49","29","19","8","true"
"50","29","9","12","true"
"51","29","9","8","true"
"52","29","12","11","true"
"53","29","8","7","true"
"54","29","23","12","true"
"55","29","17","10","true"
"56","29","9","12","true"
"57","29","9","10","true"
"58","29","9","6","true"
"59","29","16","11","true"
"60","29","15","8","true"
"61","29","16","7","true"
"62","29","9","10","true"
"63","29","12","13","true"
"64","29","6","11","true"
"65","29","16","9","true"
"66","29","8","9","true"
"67","29","7","14","true"
"68","29","19","12","true"
"69","29","16","11","true"
"70","29","13","8","true"
"71","29","15","10","true"
"72","29","17","10","true"
"73","29","2","13","true"
"74","29","9","10","true"
"75","29","9","8","true"
"76","29","11","10","true"
"77","29","9","10","true"
"78","29","13","14","true"
"79","29","7","8","true"
"80","29","7","10","true"
"81","29","12","11","true"
"82","29","5","6","true"
"83","29","5","14","true"
"84","29","12","15","true"
"85","29","1","10","true"
"86","29","4","9","true"
"87","29","7","12","true"
"88","29","3","12","true"
"89","29","9","10","true"
"90","29","11","10","true"
"91","29","17","8","true"
"92","29","12","7","true"
"93","29","4","15","true"
"94","29","3","12","true"
"95","29","5","8","true"
"96","29","12","15","true"
"97","29","12","13","true"
"98","29","7","6","true"
"99","29","16","15","true"
"100","29","13","8","true"
"0","30","14","12","true"
"1","30","10","4","true"
"2","30","11","11","true"
"3","30","11","15","true"
"4","30","5","9","true"
"5","30","6","8","true"
"6","30","16","12","true"
"7","30","13","9","true"
"8","30","17","11","true"
"9","30","10","10","true"
"10","30","9","7","true"
"11","30","15","11","true"
"12","30","8","12","true"
"13","30","12","12","true"
"14","30","8","12","true"
"15","30","11","9","true"
"16","30","10","10","true"
"17","30","9","9","true"
"18","30","19","7","true"
"19","30","17","9","true"
"20","30","6","14","true"
"21","30","8","6","true"
"22","30","7","9","true"
"23","30","8","8","true"
"24","30","13","11","true"
"25","30","8","8","true"
"26","30","7","9","true"
"27","30","8","14","true"
"28","30","6","10","true"
"29","30","5","13","true"
"30","30","6","6","true"
"31","30","17","9","true"
"32","30","17","9","true"
"33","30","12","8","true"
"34","30","13","9","true"
"35","30","12","8","true"
"36","30","7","9","true"
"37","30","10","12","true"
"38","30","10","12","true"
"39","30","13","7","true"
"40","30","12","10","true"
"41","30","9","7","true"
"42","30","8","10","true"
"43","30","15","7","true"
"44","30","2","12","true"
"45","30","5","9","true"
"46","30","3","15","true"
"47","30","6","12","true"
"48","30","15","7","true"
"49","30","18","8","true"
"50","30","9","11","true"
"51","30","10","8","true"
"52","30","13","11","true"
"53","30","7","7","true"
"54","30","23","11","true"
"55","30","17","9","true"
"56","30","10","12","true"
"57","30","10","10","true"
"58","30","8","6","true"
"59","30","15","11","true"
"60","30","15","7","true"
"61","30","17","7","true"
"62","30","8","10","true"
"63","30","12","12","true"
"64","30","5","11","true"
"65","30","15","9","true"
"66","30","7","9","true"
"67","30","7","13","true"
"68","30","18","12","true"
"69","30","15","11","true"
"70","30","14","8","true"
"71","30","14","10","true"
"72","30","16","10","true"
"73","30","1","13","true"
"74","30","10","10","true"
"75","30","10","8","true"
"76","30","11","9","true"
"77","30","8","10","true"
"78","30","13","13","true"
"79","30","6","8","true"
"80","30","6","10","true"
"81","30","11","11","true"
"82","30","4","6","true"
"83","30","4","14","true"
"84","30","13","15","true"
"85","30","0","10","true"
"86","30","4","8","true"
"87","30","6","12","true"
"88","30","2","12","true"
"89","30","10","10","true"
"90","30","12","10","true"
"91","30","17","7","true"
"92","30","12","6","true"
"93","30","3","15","true"
"94","30","3","11","true"
"95","30","6","8","true"
"96","30","13","15","true"
"97","30","13","13","true"
"98","30","8","6","true"
"99","30","16","14","true"
"100","30","12","8","true"
"0","31","15","12","true"
"1","31","9","4","true"
"2","31","10","11","true"
"3","31","10","15","true"
"4","31","5","8","true"
"5","31","7","8","true"
"6","31","16","11","true"
"7","31","14","9","true"
"8","31","16","11","true"
"9","31","10","9","true"
"10","31","8","7","true"
"11","31","16","11","true"
"12","31","7","12","true"
"13","31","12","11","true"
"14","31","8","11","true"
"15","31","10","9","true"
"16","31","10","9","true"
"17","31","10","9","true"
"18","31","20","7","true"
"19","31","18","9","true"
"20","31","6","13","true"
"21","31","7","6","true"
"22","31","8","9","true"
"23","31","7","8","true"
"24","31","12","11","true"
"25","31","8","7","true"
"26","31","7","8","true"
"27","31","9","14","true"
"28","31","6","9","true"
"29","31","5","12","true"
"30","31","6","5","true"
"31","31","16","9","true"
"32","31","16","9","true"
"33","31","13","8","true"
"34","31","13","8","true"
"35","31","11","8","true"
"36","31","8","9","true"
"37","31","10","11","true"
"38","31","11","12","true"
"39","31","13","6","true"
"40","31","13","10","true"
"41","31","8","7","true"
"42","31","9","10","true"
"43","31","16","7","true"
"44","31","3","12","true"
"45","31","4","9","true"
"46","31","4","15","true"
"47","31","6","11","true"
"48","31","14","7","true"
"49","31","19","8","true"
"50","31","9","10","true"
"51","31","11","8","true"
"52","31","14","11","true"
"53","31","6","7","true"
"54","31","22","11","true"
"55","31","16","9","true"
"56","31","11","12","true"
"57","31","11","10","true"
"58","31","9","6","true"
"59","31","15","10","true"
"60","31","14","7","true"
"61","31","18","7","true"
"62","31","8","9","true"
"63","31","12","11","true"
"64","31","6","11","true"
"65","31","14","9","true"
"66","31","7","8","true"
"67","31","7","12","true"
"68","31","19","12","true"
"69","31","16","11","true"
"70","31","13","8","true"
"71","31","14","9","true"
"72","31","17","10","true"
"73","31","0","13","true"
"74","31","10","9","true"
"75","31","11","8","true"
"76","31","11","8","true"
"77","31","8","9","true"
"78","31","12","13","true"
"79","31","6","7","true"
"80","31","6","9","true"
"81","31","11","10","true"
"82","31","4","5","true"
"83","31","5","14","true"
"84","31","13","14","true"
"85","31","-1","10","true"
"86","31","4","7","true"
"87","31","6","11","true"
"88","31","1","12","true"
"89","31","11","10","true"
"90","31","12","9","true"
"91","31","17","6","true"
"92","31","13","6","true"
"93","31","2","15","true"
"94","31","2","11","true"
"95","31","7","8","true"
"96","31","12","15","true"
"97","31","13","12","true"
"98","31","9","6","true"
"99","31","16","13","true"
"100","31","12","7","true"
"0","32","15","11","true"
"1","32","9","3","true"
"2","32","11","11","true"
"3","32","10","14","true"
"4","32","5","7","true"
"5","32","8","8","true"
"6","32","17","11","true"
"7","32","13","9","true"
"8","32","17","11","true"
"9","32","10","8","true"
"10","32","7","7","true"
"11","32","15","11","true"
"12","32","8","12","true"
"13","32","12","10","true"
"14","32","9","11","true"
"15","32","10","8","true"
"16","32","10","8","true"
"17","32","9","9","true"
"18","32","19","7","true"
"19","32","18","8","true"
"20","32","7","13","true"
"21","32","8","6","true"
"22","32","8","8","true"
"23","32","8","8","true"
"24","32","13","11","true"
"25","32","8","6","true"
"26","32","6","8","true"
"27","32","8","14","true"
"28","32","5","9","true"
"29","32","4","12","true"
"30","32","7","5","true"
"31","32","16","8","true"
"32","32","16","8","true"
"33","32","13","7","true"
"34","32","13","7","true"
"35","32","11","7","true"
"36","32","7","9","true"
"37","32","10","10","true"
"38","32","10","12","true"
"39","32","12","6","true"
"40","32","14","10","true"
"41","32","8","6","true"
"42","32","8","10","true"
"43","32","17","7","true"
"44","32","4","12","true"
"45","32","5","9","true"
"46","32","3","15","true"
"47","32","6","10","true"
"48","32","13","7","true"
"49","32","20","8","true"
"50","32","8","10","true"
"51","32","10","8","true"
"52","32","14","10","true"
"53","32","7","7","true"
"54","32","22","10","true"
"55","32","17","9","true"
"56","32","12","12","true"
"57","32","11","9","true"
"58","32","8","6","true"
"59","32","16","10","true"
"60","32","15","7","true"
"61","32","17","7","true"
"62","32","8","8","true"
"63","32","13","11","true"
"64","32","6","10","true"
"65","32","15","9","true"
"66","32","6","8","true"
"67","32","7","11","true"
"68","32","20","12","true"
"69","32","15","11","true"
"70","32","12","8","true"
"71","32","13","9","true"
"72","32","16","10","true"
"73","32","0","12","true"
"74","32","10","8","true"
"75","32","10","8","true"
"76","32","12","8","true"
"77","32","8","8","true"
"78","32","11","13","true"
"79","32","5","7","true"
"80","32","5","9","true"
"81","32","12","10","true"
"82","32","4","4","true"
"83","32","4","14","true"
"84","32","13","13","true"
"85","32","-1","9","true"
"86","32","5","7","true"
"87","32","6","10","true"
"88","32","0","12","true"
"89","32","11","9","true"
"90","32","13","9","true"
"91","32","17","5","true"
"92","32","14","6","true"
"93","32","1","15","true"
"94","32","1","11","true"
"95","32","7","7","true"
"96","32","11","15","true"
"97","32","13","11","true"
"98","32","8","6","true"
"99","32","15","13","true"
"100","32","12","6","true"
"0","33","14","11","true"
"1","33","9","2","true"
"2","33","11","10","true"
"3","33","10","13","true"
"4","33","5","6","true"
"5","33","7","8","true"
"6","33","18","11","true"
"7","33","12","9","true"
"8","33","16","11","true"
"9","33","9","8","true"
"10","33","7","6","true"
"11","33","14","11","true"
"12","33","9","12","true"
"13","33","12","9","true"
"14","33","9","10","true"
"15","33","11","8","true"
"16","33","11","8","true"
"17","33","8","9","true"
"18","33","19","6","true"
"19","33","19","8","true"
"20","33","8","13","true"
"21","33","7","6","true"
"22","33","8","7","true"
"23","33","8","7","true"
"24","33","12","11","true"
"25","33","7","6","true"
"26","33","7","8","true"
"27","33","8","13","true"
"28","33","6","9","true"
"29","33","5","12","true"
"30","33","6","5","true"
"31","33","15","8","true"
"32","33","15","8","true"
"33","33","12","7","true"
"34","33","12","7","true"
"35","33","10","7","true"
"36","33","8","9","true"
"37","33","11","10","true"
"38","33","9","12","true"
"39","33","11","6","true"
"40","33","15","10","true"
"41","33","7","6","true"
"42","33","8","9","true"
"43","33","16","7","true"
"44","33","3","12","true"
"45","33","4","9","true"
"46","33","3","14","true"
"47","33","7","10","true"
"48","33","14","7","true"
"49","33","21","8","true"
"50","33","8","9","true"
"51","33","10","7","true"
"52","33","13","10","true"
"53","33","6","7","true"
"54","33","23","10","true"
"55","33","17","8","true"
"56","33","11","12","true"
"57","33","10","9","true"
"58","33","7","6","true"
"59","33","15","10","true"
"60","33","14","7","true"
"61","33","16","7","true"
"62","33","7","8","true"
"63","33","13","10","true"
"64","33","6","9","true"
"65","33","14","9","true"
"66","33","7","8","true"
"67","33","8","11","true"
"68","33","20","11","true"
"69","33","14","11","true"
"70","33","13","8","true"
"71","33","12","9","true"
"72","33","16","9","true"
"73","33","-1","12","true"
"74","33","11","8","true"
"75","33","9","8","true"
"76","33","12","7","true"
"77","33","9","8","true"
"78","33","12","13","true"
"79","33","4","7","true"
"80","33","5","8","true"
"81","33","13","10","true"
"82","33","5","4","true"
"83","33","3","14","true"
"84","33","14","13","true"
"85","33","-2","9","true"
"86","33","5","6","true"
"87","33","5","10","true"
"88","33","1","12","true"
"89","33","10","9","true"
"90","33","14","9","true"
"91","33","18","5","true"
"92","33","15","6","true"
"93","33","2","15","true"
"94","33","1","10","true"
"95","33","6","7","true"
"96","33","10","15","true"
"97","33","13","10","true"
"98","33","8","5","true"
"99","33","16","13","true"
"100","33","13","6","true"
"0","34","13","11","true"
"1","33","9","2","true"
"2","34","11","9","true"
"3","34","11","13","true"
"4","34","5","5","true"
"5","34","7","7","true"
"6","34","17","11","true"
"7","34","13","9","true"
"8","34","16","10","true"
"9","34","10","8","true"
"10","34","8","6","true"
"11","34","14","10","true"
"12","34","10","12","true"
"13","34","13","9","true"
"14","34","8","10","true"
"15","34","11","7","true"
"16","34","10","8","true"
"17","34","9","9","true"
"18","34","18","6","true"
"19","34","18","8","true"
"20","34","8","12","true"
"21","34","6","6","true"
"22","34","8","6","true"
"23","34","7","7","true"
"24","34","11","11","true"
"25","34","8","6","true"
"26","34","8","8","true"
"27","34","8","12","true"
"28","34","5","9","true"
"29","34","5","11","true"
"30","34","7","5","true"
"31","34","16","8","true"
"32","34","15","7","true"
"33","34","11","7","true"
"34","34","12","6","true"
"35","34","10","6","true"
"36","34","7","9","true"
"37","34","11","9","true"
"38","34","8","12","true"
"39","34","10","6","true"
"40","34","14","10","true"
"41","34","6","6","true"
"42","34","9","9","true"
"43","34","17","7","true"
"44","34","3","11","true"
"45","34","5","9","true"
"46","34","2","14","true"
"47","34","7","9","true"
"48","34","13","7","true"
"49","34","21","7","true"
"50","34","7","9","true"
"51","34","10","6","true"
"52","34","12","10","true"
"53","34","7","7","true"
"54","34","22","10","true"
"55","34","16","8","true"
"56","34","11","11","true"
"57","34","11","9","true"
"58","34","8","6","true"
"59","34","14","10","true"
"60","34","14","6","true"
"61","34","16","6","true"
"62","34","6","8","true"
"63","34","12","10","true"
"64","34","7","9","true"
"65","34","15","9","true"
"66","34","7","7","true"
"67","34","9","11","true"
"68","34","19","11","true"
"69","34","13","11","true"
"70","34","12","8","true"
"71","34","13","9","true"
"72","34","17","9","true"
"73","34","-1","11","true"
"74","34","12","8","true"
"75","34","10","8","true"
"76","34","13","7","true"
"77","34","9","7","true"
"78","34","11","13","true"
"79","34","4","6","true"
"80","34","5","7","true"
"81","34","12","10","true"
"82","34","4","4","true"
"83","34","4","14","true"
"84","34","14","12","true"
"85","34","-1","9","true"
"86","34","5","5","true"
"87","34","6","10","true"
"88","34","1","11","true"
"89","34","11","9","true"
"90","34","14","8","true"
"91","34","17","5","true"
"92","34","16","6","true"
"93","34","3","15","true"
"94","34","1","9","true"
"95","34","6","6","true"
"96","34","11","15","true"
"97","34","12","10","true"
"98","34","9","5","true"
"99","34","17","13","true"
"100","34","14","6","true"
"0","35","13","10","true"
"2","35","12","9","true"
"3","35","10","13","true"
"4","35","5","4","true"
"5","35","7","6","true"
"6","35","18","11","true"
"7","35","12","9","true"
"8","35","17","10","true"
"9","35","10","7","true"
"10","35","8","5","true"
"11","35","14","9","true"
"12","35","11","12","true"
"13","35","12","9","true"
"14","35","9","10","true"
"15","35","11","6","true"
"16","35","9","8","true"
"17","35","8","9","true"
"18","35","19","6","true"
"19","35","19","8","true"
"20","35","7","12","true"
"21","35","6","5","true"
"22","35","8","5","true"
"23","35","8","7","true"
"24","35","11","10","true"
"25","35","9","6","true"
"26","35","7","8","true"
"27","35","7","12","true"
"28","35","5","8","true"
"29","35","6","11","true"
"30","35","8","5","true"
"31","35","17","8","true"
"32","35","15","6","true"
"33","35","11","6","true"
"34","35","11","6","true"
"35","35","11","6","true"
"36","35","7","8","true"
"37","35","10","9","true"
"38","35","7","12","true"
"39","35","9","6","true"
"40","35","13","10","true"
"41","35","6","5","true"
"42","35","10","9","true"
"43","35","17","6","true"
"44","35","2","11","true"
"45","35","4","9","true"
"46","35","1","14","true"
"47","35","7","8","true"
"48","35","12","7","true"
"49","35","22","7","true"
"50","35","8","9","true"
"51","35","11","6","true"
"52","35","13","10","true"
"53","35","8","7","true"
"54","35","21","10","true"
"55","35","17","8","true"
"56","35","10","11","true"
